,Unnamed: 0,date2,hour,Daily Weight count,blob_sent_hourly mean,vader_sent_hourly mean,day n hour,tweet dir,vsent dir,bsent dir,bsent movement,tweet movement,vsent movement,vesent movement,Close,5hr MA,price dir,movement,date2,month,hour
6458,6458,2019-10-02,11,876,0.08612189667,0.1295309345,2019-10-02-11.0,349,-0.09999585026,-0.1270924912,0,1,1,0,8269.04,8240.388,11.3,1,2019-10-02,10,11
6459,6459,2019-10-02,12,982,0.0956669814,0.1352366121,2019-10-02-12.0,106,0.005705677606,0.009545084725,0,1,1,0,8229.1,8245.336,4.948,1,2019-10-02,10,12
6460,6460,2019-10-02,13,1050,0.08011462098,0.123398431,2019-10-02-13.0,68,-0.01183818102,-0.01555236042,0,1,1,0,8216.8,8241.108,-4.228,0,2019-10-02,10,1
6461,6461,2019-10-02,14,1065,0.07230804147,0.1421145396,2019-10-02-14.0,15,0.01871610861,-0.007806579511,0,1,1,0,8236.44,8241.462,0.354,1,2019-10-02,10,2
6462,6462,2019-10-02,15,981,0.1214987201,0.1851582335,2019-10-02-15.0,-84,0.04304369386,0.04919067864,0,0,1,0,8239.98,8238.272,-3.19,0,2019-10-02,10,3
6463,6463,2019-10-02,16,1029,0.08989897028,0.112500503,2019-10-02-16.0,48,-0.07265773047,-0.03159974983,0,1,1,0,8218.88,8228.24,-10.032,0,2019-10-02,10,4
6464,6464,2019-10-02,17,1046,0.07431615887,0.137878561,2019-10-02-17.0,17,0.025378058,-0.01558281141,0,1,1,0,8230.16,8228.452,0.212,1,2019-10-02,10,5
6465,6465,2019-10-02,18,933,0.08238732819,0.1401028403,2019-10-02-18.0,-113,0.002224279275,0.00807116932,0,0,1,0,8233.13,8231.718,3.266,1,2019-10-02,10,6
6466,6466,2019-10-02,19,905,0.03676597997,0.1186128328,2019-10-02-19.0,-28,-0.0214900075,-0.04562134823,0,0,1,0,8257.26,8235.882,4.164,1,2019-10-02,10,7
6467,6467,2019-10-02,20,918,0.1174736963,0.2128530118,2019-10-02-20.0,13,0.09424017894,0.08070771629,0,1,1,0,8224.1,8232.706,-3.176,0,2019-10-02,10,8
6468,6468,2019-10-02,21,979,0.08187577377,0.09214820028,2019-10-02-21.0,61,-0.1207048115,-0.03559792249,0,1,1,0,8256.48,8240.226,7.52,1,2019-10-02,10,9
6469,6469,2019-10-02,22,835,0.05244821591,0.0490855836,2019-10-02-22.0,-144,-0.04306261668,-0.02942755786,0,0,1,0,8266.64,8247.522,7.296,1,2019-10-02,10,10
6470,6470,2019-10-02,23,694,0.0808857374,0.09176129722,2019-10-02-23.0,-141,0.04267571362,0.02843752149,0,0,1,0,8359.94,8272.884,25.362,1,2019-10-02,10,11
6471,6471,2019-10-03,0,792,0.05651155805,0.08912471745,2019-10-03-0.0,98,-0.002636579774,-0.02437417935,0,1,1,0,8318.42,8285.116,12.232,1,2019-10-03,10,12
6472,6472,2019-10-03,1,663,0.08460245995,0.1556219355,2019-10-03-1.0,-129,0.06649721808,0.0280909019,0,0,1,0,8319.68,8304.232,19.116,1,2019-10-03,10,1
6473,6473,2019-10-03,2,611,0.05932499858,0.1037739215,2019-10-03-2.0,-52,-0.05184801403,-0.02527746137,0,0,1,0,8342.75,8321.486,17.254,1,2019-10-03,10,2
6474,6474,2019-10-03,3,717,0.0543117355,0.09107440628,2019-10-03-3.0,106,-0.01269951521,-0.005013263077,0,1,1,0,8327.52,8333.662,12.176,1,2019-10-03,10,3
6475,6475,2019-10-03,4,709,0.07539791191,0.1946383574,2019-10-03-4.0,-8,0.1035639511,0.02108617641,0,0,1,0,8332.43,8328.16,-5.502,0,2019-10-03,10,4
6476,6476,2019-10-03,5,718,0.07347613482,0.1378162665,2019-10-03-5.0,9,-0.05682209088,-0.001921777095,0,1,1,0,8281.36,8320.748,-7.412,0,2019-10-03,10,5
6477,6477,2019-10-03,6,713,0.08467858883,0.1145646808,2019-10-03-6.0,-5,-0.02325158574,0.01120245401,0,0,1,0,8260.82,8308.976,-11.772,0,2019-10-03,10,6
6478,6478,2019-10-03,7,927,0.05703630686,0.08564053267,2019-10-03-7.0,214,-0.02892414813,-0.02764228197,0,1,1,0,8261.43,8292.712,-16.264,0,2019-10-03,10,7
6479,6479,2019-10-03,8,875,0.08400365119,0.05406955258,2019-10-03-8.0,-52,-0.03157098009,0.02696734432,0,0,1,0,8291.14,8285.436,-7.276,0,2019-10-03,10,8
6480,6480,2019-10-03,9,893,0.08689256281,0.1796638472,2019-10-03-9.0,18,0.1255942946,0.002888911625,0,1,1,0,8267.96,8272.542,-12.894,0,2019-10-03,10,9
6481,6481,2019-10-03,10,824,0.0922706241,0.1613126808,2019-10-03-10.0,-69,-0.01835116639,0.005378061288,0,0,1,0,8215.23,8259.316,-13.226,0,2019-10-03,10,10
6482,6482,2019-10-03,11,942,0.09658760881,0.1712798898,2019-10-03-11.0,118,0.009967209006,0.004316984711,0,1,1,0,8217.02,8250.556,-8.76,0,2019-10-03,10,11
6483,6483,2019-10-03,12,1058,0.09144947441,0.1342930737,2019-10-03-12.0,116,-0.03698681613,-0.005138134399,0,1,1,0,8227.25,8243.72,-6.836,0,2019-10-03,10,12
6484,6484,2019-10-03,13,1024,0.06757005411,0.1673011711,2019-10-03-13.0,-34,0.03300809748,-0.0238794203,0,0,1,0,8219.48,8229.388,-14.332,0,2019-10-03,10,1
6485,6485,2019-10-03,14,1104,0.07566518444,0.07968374107,2019-10-03-14.0,80,-0.08761743006,0.008095130325,0,1,1,0,8100.15,8195.826,-33.562,0,2019-10-03,10,2
6486,6486,2019-10-03,15,1004,0.09122757285,0.1571815019,2019-10-03-15.0,-100,0.07749776083,0.01556238842,0,0,1,0,8108.14,8174.408,-21.418,0,2019-10-03,10,3
6487,6487,2019-10-03,16,1129,0.09263543114,0.1122388003,2019-10-03-16.0,125,-0.04494270164,0.001407858291,0,1,1,0,8177.91,8166.586,-7.822,0,2019-10-03,10,4
6488,6488,2019-10-03,17,1096,0.1250774682,0.1596849673,2019-10-03-17.0,-33,0.04744616705,0.03244203706,0,0,1,0,8149.03,8150.942,-15.644,0,2019-10-03,10,5
6489,6489,2019-10-03,18,1166,0.07515410214,0.13719308,2019-10-03-18.0,70,-0.02249188728,-0.04992336606,0,1,1,0,8129.72,8132.99,-17.952,0,2019-10-03,10,6
6490,6490,2019-10-03,19,1037,0.07706948021,0.1723429319,2019-10-03-19.0,-129,0.03514985182,0.001915378071,0,0,1,0,8146.04,8142.168,9.178,1,2019-10-03,10,7
6491,6491,2019-10-03,20,971,0.08740630388,0.1068934699,2019-10-03-20.0,-66,-0.06544946195,0.01033682368,0,0,1,0,8140.25,8148.59,6.422,1,2019-10-03,10,8
6492,6492,2019-10-03,21,917,0.06780476791,0.1108513492,2019-10-03-21.0,-54,0.003957879289,-0.01960153598,0,0,1,0,8165.1,8146.028,-2.562,0,2019-10-03,10,9
6493,6493,2019-10-03,22,799,0.1092980199,0.09749249979,2019-10-03-22.0,-118,-0.01335884941,0.041493252,0,0,1,0,8198.54,8155.93,9.902,1,2019-10-03,10,10
6494,6494,2019-10-03,23,746,0.06960280951,0.1107747946,2019-10-03-23.0,-53,0.01328229483,-0.0396952104,0,0,1,0,8223.96,8174.778,18.848,1,2019-10-03,10,11
6495,6495,2019-10-04,0,676,0.05408739707,0.08916387571,2019-10-04-0.0,-70,-0.02161091892,-0.01551541244,0,0,1,0,8109.06,8167.382,-7.396,0,2019-10-04,10,12
6496,6496,2019-10-04,1,598,0.05221050366,0.1157868974,2019-10-04-1.0,-78,0.02662302168,-0.001876893409,0,0,1,0,8116.85,8162.702,-4.68,0,2019-10-04,10,1
6497,6497,2019-10-04,2,636,0.1146818273,0.1183554593,2019-10-04-2.0,38,0.002568561932,0.06247132367,0,1,1,0,8092.38,8148.158,-14.544,0,2019-10-04,10,2
6498,6498,2019-10-04,3,615,0.09635927258,0.08284798954,2019-10-04-3.0,-21,-0.03550746978,-0.01832255475,0,0,1,0,8104.53,8129.356,-18.802,0,2019-10-04,10,3
6499,6499,2019-10-04,4,563,0.07560616697,0.1703246757,2019-10-04-4.0,-52,0.08747668618,-0.02075310562,0,0,1,0,8063.87,8097.338,-32.018,0,2019-10-04,10,4
6500,6500,2019-10-04,5,592,0.07818477538,0.1302007265,2019-10-04-5.0,29,-0.04012394921,0.002578608414,0,1,1,0,8093.4,8094.206,-3.132,0,2019-10-04,10,5
6501,6501,2019-10-04,6,630,0.1017540123,0.1327994342,2019-10-04-6.0,38,0.002598707647,0.02356923694,0,1,1,0,8110.73,8092.982,-1.224,0,2019-10-04,10,6
6502,6502,2019-10-04,7,724,0.09088789057,0.1386036076,2019-10-04-7.0,94,0.005804173469,-0.01086612174,0,1,1,0,8138.69,8102.244,9.262,1,2019-10-04,10,7
6503,6503,2019-10-04,8,699,0.08335310624,0.09080147021,2019-10-04-8.0,-25,-0.04780213742,-0.007534784328,0,0,1,0,8093.96,8100.13,-2.114,0,2019-10-04,10,8
6504,6504,2019-10-04,9,757,0.1114337386,0.1438594199,2019-10-04-9.0,58,0.05305794972,0.02808063232,0,1,1,0,8125,8112.356,12.226,1,2019-10-04,10,9
6505,6505,2019-10-04,10,792,0.1004457104,0.162249225,2019-10-04-10.0,35,0.01838980507,-0.01098802814,0,1,1,0,8128.38,8119.352,6.996,1,2019-10-04,10,10
6506,6506,2019-10-04,11,879,0.09440293796,0.1532077041,2019-10-04-11.0,87,-0.009041520881,-0.00604277246,0,1,1,0,8151.4,8127.486,8.134,1,2019-10-04,10,11
6507,6507,2019-10-04,12,1011,0.06772666665,0.1262386804,2019-10-04-12.0,132,-0.02696902367,-0.0266762713,0,1,1,0,8125.97,8124.942,-2.544,0,2019-10-04,10,12
6508,6508,2019-10-04,13,1057,0.09237443527,0.1165640431,2019-10-04-13.0,46,-0.009674637362,0.02464776862,0,1,1,0,8168.67,8139.884,14.942,1,2019-10-04,10,1
6509,6509,2019-10-04,14,979,0.08081042639,0.1696651086,2019-10-04-14.0,-78,0.05310106551,-0.01156400888,0,0,1,0,8162.44,8147.372,7.488,1,2019-10-04,10,2
6510,6510,2019-10-04,15,1020,0.09145053113,0.1949642967,2019-10-04-15.0,41,0.02529918807,0.01064010473,0,1,1,0,8148,8151.296,3.924,1,2019-10-04,10,3
6511,6511,2019-10-04,16,1258,0.08455710046,0.1367831702,2019-10-04-16.0,238,-0.05818112643,-0.006893430669,0,1,1,0,8182.27,8157.47,6.174,1,2019-10-04,10,4
6512,6512,2019-10-04,17,1050,0.07107796277,0.1076915496,2019-10-04-17.0,-208,-0.02909162066,-0.01347913769,0,0,1,0,8164.58,8165.192,7.722,1,2019-10-04,10,5
6513,6513,2019-10-04,18,1048,0.07521281951,0.09318117629,2019-10-04-18.0,-2,-0.01451037329,0.004134856741,0,0,1,0,8183.78,8168.214,3.022,1,2019-10-04,10,6
6514,6514,2019-10-04,19,908,0.09726217028,0.1543584438,2019-10-04-19.0,-140,0.06117726754,0.02204935077,0,0,1,0,8183.5,8172.426,4.212,1,2019-10-04,10,7
6515,6515,2019-10-04,20,925,0.07952625283,0.1573011058,2019-10-04-20.0,17,0.002942661919,-0.01773591745,0,1,1,0,8148.36,8172.498,0.072,1,2019-10-04,10,8
6516,6516,2019-10-04,21,917,0.05858244137,0.177632912,2019-10-04-21.0,-8,0.02033180623,-0.02094381146,0,0,1,0,8171.57,8170.358,-2.14,0,2019-10-04,10,9
6517,6517,2019-10-04,22,772,0.08504903021,0.1215024096,2019-10-04-22.0,-145,-0.05613050243,0.02646658884,0,0,1,0,8169.02,8171.246,0.888,1,2019-10-04,10,10
6518,6518,2019-10-04,23,669,0.08825872995,0.1066202365,2019-10-04-23.0,-103,-0.01488217306,0.003209699744,0,0,1,0,8137.13,8161.916,-9.33,0,2019-10-04,10,11
6519,6519,2019-10-05,0,623,0.1080917078,0.1197066467,2019-10-05-0.0,-46,0.01308641016,0.01983297781,0,0,1,0,8129.31,8151.078,-10.838,0,2019-10-05,10,12
6520,6520,2019-10-05,1,631,0.07406081782,0.1044508005,2019-10-05-1.0,8,-0.01525584618,-0.03403088995,0,1,1,0,8109.15,8143.236,-7.842,0,2019-10-05,10,1
6521,6521,2019-10-05,2,557,0.04013497214,0.133144198,2019-10-05-2.0,-74,0.02869339756,-0.03392584567,0,0,1,0,8129.24,8134.77,-8.466,0,2019-10-05,10,2
6522,6522,2019-10-05,3,579,0.07748463042,0.1350722775,2019-10-05-3.0,22,0.001928079481,0.03734965827,0,1,1,0,8137.83,8128.532,-6.238,0,2019-10-05,10,3
6523,6523,2019-10-05,4,516,0.08875412976,0.153517939,2019-10-05-4.0,-63,0.01844566142,0.01126949935,0,0,1,0,8127.46,8126.598,-1.934,0,2019-10-05,10,4
6524,6524,2019-10-05,5,490,0.09409160077,0.1016527616,2019-10-05-5.0,-26,-0.0518651774,0.005337471009,0,0,1,0,8117,8124.136,-2.462,0,2019-10-05,10,5
6525,6525,2019-10-05,6,569,0.08413858557,0.1403440179,2019-10-05-6.0,79,0.03869125639,-0.009953015203,0,1,1,0,8131.67,8128.64,4.504,1,2019-10-05,10,6
6526,6526,2019-10-05,7,690,0.06370194621,0.09319462914,2019-10-05-7.0,121,-0.04714938881,-0.02043663936,0,1,1,0,8108,8124.392,-4.248,0,2019-10-05,10,7
6527,6527,2019-10-05,8,642,0.0985374551,0.08814705756,2019-10-05-8.0,-48,-0.005047571577,0.03483550889,0,0,1,0,8087.98,8114.422,-9.97,0,2019-10-05,10,8
6528,6528,2019-10-05,9,694,0.08215151861,0.09323695062,2019-10-05-9.0,52,0.005089893054,-0.01638593649,0,1,1,0,8082.55,8105.44,-8.982,0,2019-10-05,10,9
6529,6529,2019-10-05,10,685,0.1181143151,0.2437158957,2019-10-05-10.0,-9,0.1504789451,0.03596279653,0,0,1,0,8084.29,8098.898,-6.542,0,2019-10-05,10,10
6530,6530,2019-10-05,11,692,0.07587269282,0.1207870262,2019-10-05-11.0,7,-0.1229288695,-0.04224162232,0,1,1,0,8081.75,8088.914,-9.984,0,2019-10-05,10,11
6531,6531,2019-10-05,12,841,0.07466671017,0.1112417587,2019-10-05-12.0,149,-0.009545267457,-0.001205982649,0,1,1,0,8072.27,8081.768,-7.146,0,2019-10-05,10,12
6532,6532,2019-10-05,13,883,0.07337840355,0.1383709788,2019-10-05-13.0,42,0.02712922006,-0.001288306616,0,1,1,0,8073.38,8078.848,-2.92,0,2019-10-05,10,1
6533,6533,2019-10-05,14,970,0.04861336731,0.1410876432,2019-10-05-14.0,87,0.002716664466,-0.02476503624,0,1,1,0,8032.56,8068.85,-9.998,0,2019-10-05,10,2
6534,6534,2019-10-05,15,878,0.09064638167,0.1976055317,2019-10-05-15.0,-92,0.05651788841,0.04203301436,0,0,1,0,8082.93,8068.578,-0.272,0,2019-10-05,10,3
6535,6535,2019-10-05,16,893,0.09090088597,0.2100821777,2019-10-05-16.0,15,0.01247664604,0.0002545042961,0,1,1,0,8073.35,8066.898,-1.68,0,2019-10-05,10,4
6536,6536,2019-10-05,17,844,0.09477751448,0.2035776491,2019-10-05-17.0,-49,-0.006504528581,0.003876628509,0,0,1,0,8038.1,8060.064,-6.834,0,2019-10-05,10,5
6537,6537,2019-10-05,18,790,0.07468227012,0.1560890052,2019-10-05-18.0,-54,-0.04748864388,-0.02009524435,0,0,1,0,8060,8057.388,-2.676,0,2019-10-05,10,6
6538,6538,2019-10-05,19,773,0.06939381093,0.1670201686,2019-10-05-19.0,-17,0.01093116335,-0.00528845919,0,0,1,0,8066.36,8064.148,6.76,1,2019-10-05,10,7
6539,6539,2019-10-05,20,699,0.09360300297,0.2004728356,2019-10-05-20.0,-74,0.03345266706,0.02420919204,0,0,1,0,8083.7,8064.302,0.154,1,2019-10-05,10,8
6540,6540,2019-10-05,21,767,0.08994567271,0.1252697601,2019-10-05-21.0,68,-0.07520307558,-0.003657330256,0,1,1,0,8137.94,8077.22,12.918,1,2019-10-05,10,9
6541,6541,2019-10-05,22,735,0.08892144377,0.1153720503,2019-10-05-22.0,-32,-0.009897709761,-0.001024228938,0,0,1,0,8121.28,8093.856,16.636,1,2019-10-05,10,10
6542,6542,2019-10-05,23,707,0.1035360042,0.2284616267,2019-10-05-23.0,-28,0.1130895764,0.01461456047,0,0,1,0,8126.19,8107.094,13.238,1,2019-10-05,10,11
6543,6543,2019-10-06,0,628,0.05906545296,0.07118328493,2019-10-06-0.0,-79,-0.1572783417,-0.04447055128,0,0,1,0,8130.89,8120,12.906,1,2019-10-06,10,12
6544,6544,2019-10-06,1,601,0.07751812099,0.119078476,2019-10-06-1.0,-27,0.04789519105,0.01845266803,0,0,1,0,8060.78,8115.416,-4.584,0,2019-10-06,10,1
6545,6545,2019-10-06,2,593,0.1212083118,0.2107524039,2019-10-06-2.0,-8,0.09167392795,0.04369019077,0,0,1,0,8052.25,8098.278,-17.138,0,2019-10-06,10,2
6546,6546,2019-10-06,3,647,0.07082216593,0.1018823658,2019-10-06-3.0,54,-0.1088700381,-0.05038614584,0,1,1,0,8042.99,8082.62,-15.658,0,2019-10-06,10,3
6547,6547,2019-10-06,4,546,0.08158652837,0.214400297,2019-10-06-4.0,-101,0.1125179312,0.01076436244,0,0,1,0,8073.96,8072.174,-10.446,0,2019-10-06,10,4
6548,6548,2019-10-06,5,592,0.06658246983,0.0885620993,2019-10-06-5.0,46,-0.1258381977,-0.01500405853,0,1,1,0,8051.5,8056.296,-15.878,0,2019-10-06,10,5
6549,6549,2019-10-06,6,542,0.06062488136,0.1364239653,2019-10-06-6.0,-50,0.04786186596,-0.005957588472,0,0,1,0,7961.35,8036.41,-19.886,0,2019-10-06,10,6
6550,6550,2019-10-06,7,625,0.07981895616,0.07131747438,2019-10-06-7.0,83,-0.06510649089,0.01919407479,0,1,1,0,7963.17,8018.594,-17.816,0,2019-10-06,10,7
6551,6551,2019-10-06,8,634,0.08282286051,0.1221808667,2019-10-06-8.0,9,0.05086339233,0.003003904352,0,1,1,0,7872.78,7984.552,-34.042,0,2019-10-06,10,8
6552,6552,2019-10-06,9,596,0.06011182589,0.1251935495,2019-10-06-9.0,-38,0.003012682842,-0.02271103462,0,0,1,0,7937.26,7957.212,-27.34,0,2019-10-06,10,9
6553,6553,2019-10-06,10,685,0.06937762616,0.08853624899,2019-10-06-10.0,89,-0.03665730056,0.009265800274,0,1,1,0,7899.41,7926.794,-30.418,0,2019-10-06,10,10
6554,6554,2019-10-06,11,645,0.08422101732,0.1703117712,2019-10-06-11.0,-40,0.08177552224,0.01484339116,0,0,1,0,7941.91,7922.906,-3.888,0,2019-10-06,10,11
6555,6555,2019-10-06,12,869,0.0664336372,0.1535568336,2019-10-06-12.0,224,-0.01675493766,-0.01778738012,0,1,1,0,7938.14,7917.9,-5.006,0,2019-10-06,10,12
6556,6556,2019-10-06,13,845,0.1024582648,0.1693997041,2019-10-06-13.0,-24,0.01584287056,0.03602462764,0,0,1,0,7902.36,7923.816,5.916,1,2019-10-06,10,1
6557,6557,2019-10-06,14,919,0.1199190833,0.1622134032,2019-10-06-14.0,74,-0.007186300963,0.01746081845,0,1,1,0,7910.02,7918.368,-5.448,0,2019-10-06,10,2
6558,6558,2019-10-06,15,953,0.0810640702,0.1772147675,2019-10-06-15.0,34,0.01500136431,-0.0388550131,0,1,1,0,8009.85,7940.456,22.088,1,2019-10-06,10,3
6559,6559,2019-10-06,16,859,0.05189525173,0.1068968014,2019-10-06-16.0,-94,-0.07031796608,-0.02916881847,0,0,1,0,7984.26,7948.926,8.47,1,2019-10-06,10,4
6560,6560,2019-10-06,17,868,0.07831063353,0.1732285429,2019-10-06-17.0,9,0.06633174147,0.0264153818,0,1,1,0,7974.53,7956.204,7.278,1,2019-10-06,10,5
6561,6561,2019-10-06,18,923,0.08368773789,0.1699646429,2019-10-06-18.0,55,-0.003263899933,0.005377104361,0,1,1,0,7835.41,7942.814,-13.39,0,2019-10-06,10,6
6562,6562,2019-10-06,19,821,0.08699427004,0.1089860858,2019-10-06-19.0,-102,-0.06097855713,0.003306532151,0,0,1,0,7892.11,7939.232,-3.582,0,2019-10-06,10,7
6563,6563,2019-10-06,20,780,0.09087094938,0.104306385,2019-10-06-20.0,-41,-0.004679700801,0.003876679337,0,0,1,0,7899.35,7917.132,-22.1,0,2019-10-06,10,8
6564,6564,2019-10-06,21,752,0.07650683562,0.09900344726,2019-10-06-21.0,-28,-0.005302937747,-0.01436411376,0,0,1,0,7915.39,7903.358,-13.774,0,2019-10-06,10,9
6565,6565,2019-10-06,22,692,0.05842592999,0.1218052753,2019-10-06-22.0,-60,0.02280182806,-0.01808090564,0,0,1,0,7845.72,7877.596,-25.762,0,2019-10-06,10,10
6566,6566,2019-10-06,23,658,0.07651701558,0.1801235685,2019-10-06-23.0,-34,0.05831829323,0.01809108559,0,0,1,0,7854.25,7881.364,3.768,1,2019-10-06,10,11
6567,6567,2019-10-07,0,765,0.08594683601,0.07965102493,2019-10-07-0.0,107,-0.1004725436,0.009429820437,0,1,1,0,7817.71,7866.484,-14.88,0,2019-10-07,10,12
6568,6568,2019-10-07,1,678,0.10219078,0.1330043661,2019-10-07-1.0,-87,0.05335334121,0.01624394399,0,0,1,0,7813.45,7849.304,-17.18,0,2019-10-07,10,1
6569,6569,2019-10-07,2,639,0.06669641504,0.09473438594,2019-10-07-2.0,-39,-0.0382699802,-0.03549436496,0,0,1,0,7819.67,7830.16,-19.144,0,2019-10-07,10,2
6570,6570,2019-10-07,3,671,0.07217328266,0.1217264384,2019-10-07-3.0,32,0.0269920525,0.005476867613,0,1,1,0,7864.91,7833.998,3.838,1,2019-10-07,10,3
6571,6571,2019-10-07,4,677,0.08367357315,0.1292303054,2019-10-07-4.0,6,0.007503866978,0.0115002905,0,1,1,0,7837,7830.548,-3.45,0,2019-10-07,10,4
6572,6572,2019-10-07,5,638,0.09914771557,0.153668089,2019-10-07-5.0,-39,0.02443778359,0.01547414242,0,0,1,0,7836.7,7834.346,3.798,1,2019-10-07,10,5
6573,6573,2019-10-07,6,676,0.06258022718,0.09582169305,2019-10-07-6.0,38,-0.05784639596,-0.03656748839,0,1,1,0,7824.73,7836.602,2.256,1,2019-10-07,10,6
6574,6574,2019-10-07,7,736,0.06132645096,0.1242100125,2019-10-07-7.0,60,0.02838831945,-0.001253776224,0,1,1,0,7866.88,7846.044,9.442,1,2019-10-07,10,7
6575,6575,2019-10-07,8,755,0.0948627176,0.1032427749,2019-10-07-8.0,19,-0.02096723758,0.03353626665,0,1,1,0,7887.15,7850.492,4.448,1,2019-10-07,10,8
6576,6576,2019-10-07,9,813,0.05733897217,0.148291692,2019-10-07-9.0,58,0.04504891706,-0.03752374543,0,1,1,0,7923.76,7867.844,17.352,1,2019-10-07,10,9
6577,6577,2019-10-07,10,841,0.07196345814,0.07600836498,2019-10-07-10.0,28,-0.072283327,0.01462448597,0,1,1,0,7996,7899.704,31.86,1,2019-10-07,10,10
6578,6578,2019-10-07,11,950,0.0993760313,0.1920100619,2019-10-07-11.0,109,0.116001697,0.02741257315,0,1,1,0,7984.8,7931.718,32.014,1,2019-10-07,10,11
6579,6579,2019-10-07,12,1058,0.0985298018,0.1913328976,2019-10-07-12.0,108,-0.0006771643376,-0.0008462294999,0,1,1,0,8110,7980.342,48.624,1,2019-10-07,10,12
6580,6580,2019-10-07,13,1128,0.1011789892,0.1650603085,2019-10-07-13.0,70,-0.0262725891,0.002649187371,0,1,1,0,8144.28,8031.768,51.426,1,2019-10-07,10,1
6581,6581,2019-10-07,14,1123,0.07428910669,0.1295547175,2019-10-07-14.0,-5,-0.03550559102,-0.02688988247,0,0,1,0,8150.76,8077.168,45.4,1,2019-10-07,10,2
6582,6582,2019-10-07,15,1100,0.1001571043,0.188506844,2019-10-07-15.0,-23,0.05895212656,0.02586799765,0,0,1,0,8176.93,8113.354,36.186,1,2019-10-07,10,3
6583,6583,2019-10-07,16,1052,0.08700586904,0.1718127411,2019-10-07-16.0,-48,-0.01669410291,-0.0131512353,0,0,1,0,8232.21,8162.836,49.482,1,2019-10-07,10,4
6584,6584,2019-10-07,17,1007,0.1053627601,0.1543410259,2019-10-07-17.0,-45,-0.01747171525,0.01835689107,0,0,1,0,8263.93,8193.622,30.786,1,2019-10-07,10,5
6585,6585,2019-10-07,18,983,0.09842810485,0.194911378,2019-10-07-18.0,-24,0.04057035216,-0.00693465526,0,0,1,0,8232.03,8211.172,17.55,1,2019-10-07,10,6
6586,6586,2019-10-07,19,1019,0.08426117655,0.1056648101,2019-10-07-19.0,36,-0.08924656795,-0.0141669283,0,1,1,0,8211,8223.22,12.048,1,2019-10-07,10,7
6587,6587,2019-10-07,20,853,0.1279603095,0.2580732473,2019-10-07-20.0,-166,0.1524084372,0.04369913293,0,0,1,0,8197.82,8227.398,4.178,1,2019-10-07,10,8
6588,6588,2019-10-07,21,963,0.1063843331,0.2057298,2019-10-07-21.0,110,-0.05234344724,-0.02157597633,0,1,1,0,8191.87,8219.33,-8.068,0,2019-10-07,10,9
6589,6589,2019-10-07,22,826,0.09606783841,0.09720574728,2019-10-07-22.0,-137,-0.1085240528,-0.01031649474,0,0,1,0,8230.45,8212.634,-6.696,0,2019-10-07,10,10
6590,6590,2019-10-07,23,825,0.06856776938,0.08662382446,2019-10-07-23.0,-1,-0.01058192281,-0.02750006903,0,0,1,0,8190.09,8204.246,-8.388,0,2019-10-07,10,11
6591,6591,2019-10-08,0,739,0.07645195727,0.1695068882,2019-10-08-0.0,-86,0.08288306375,0.007884187888,0,0,1,0,8228.02,8207.65,3.404,1,2019-10-08,10,12
6592,6592,2019-10-08,1,713,0.07329598948,0.135095523,2019-10-08-1.0,-26,-0.03441136521,-0.003155967788,0,0,1,0,8282.93,8224.672,17.022,1,2019-10-08,10,1
6593,6593,2019-10-08,2,690,0.07528033534,0.131240533,2019-10-08-2.0,-23,-0.003854989985,0.001984345858,0,0,1,0,8264.68,8239.234,14.562,1,2019-10-08,10,2
6594,6594,2019-10-08,3,624,0.0550923691,0.1242576382,2019-10-08-3.0,-66,-0.006982894822,-0.02018796624,0,0,1,0,8258.79,8244.902,5.668,1,2019-10-08,10,3
6595,6595,2019-10-08,4,618,0.1200756538,0.1270629258,2019-10-08-4.0,-6,0.002805287642,0.06498328469,0,0,1,0,8223.65,8251.614,6.712,1,2019-10-08,10,4
6596,6596,2019-10-08,5,689,0.06903676151,0.1019282346,2019-10-08-5.0,71,-0.02513469121,-0.05103889227,0,1,1,0,8246.6,8255.33,3.716,1,2019-10-08,10,5
6597,6597,2019-10-08,6,679,0.08949856017,0.1472192859,2019-10-08-6.0,-10,0.04529105125,0.02046179866,0,0,1,0,8240.94,8246.932,-8.398,0,2019-10-08,10,6
6598,6598,2019-10-08,7,781,0.0874621875,0.124080915,2019-10-08-7.0,102,-0.02313837087,-0.002036372672,0,1,1,0,8202.82,8234.56,-12.372,0,2019-10-08,10,7
6599,6599,2019-10-08,8,765,0.07452316051,0.1610588639,2019-10-08-8.0,-16,0.03697794891,-0.01293902699,0,0,1,0,8166.41,8216.084,-18.476,0,2019-10-08,10,8
6600,6600,2019-10-08,9,817,0.04631399417,0.1228838872,2019-10-08-9.0,52,-0.03817497672,-0.02820916634,0,1,1,0,8169.51,8205.256,-10.828,0,2019-10-08,10,9
6601,6601,2019-10-08,10,762,0.06920078296,0.1404266163,2019-10-08-10.0,-55,0.01754272906,0.02288678879,0,0,1,0,8164.45,8188.826,-16.43,0,2019-10-08,10,10
6602,6602,2019-10-08,11,910,0.07044949004,0.1664138463,2019-10-08-11.0,148,0.02598723008,0.001248707084,0,1,1,0,8179,8176.438,-12.388,0,2019-10-08,10,11
6603,6603,2019-10-08,12,970,0.08186050421,0.1657131499,2019-10-08-12.0,60,-0.0007006964208,0.01141101417,0,1,1,0,8227.53,8181.38,4.942,1,2019-10-08,10,12
